actor_id,actor_login,degree,gender
3191642,crspeller,64,
47395,alexeagle,64,
63430,smarter,64,
3223098,feng-tao,64,
40977455,yikeke,64,
84732,rhauch,64,
90703,smichr,64,
8484260,brian-avery,64,
5376030,rhaschke,64,
134745,westonruter,64,
35786489,adrcunha,64,
152863,alanshaw,64,
156745,jdegoes,64,
4352397,jackysp,64,
11718525,pablogsal,64,
2811396,ejona86,64,female
10694013,YohDeadfall,64,
49508133,hungct-1121,64,
1281646,rudolf,64,male
23313266,ZYSzys,64,
251467,errordeveloper,64,
1300258,comma,64,
324519,snide,64,
8725170,mmitche,64,
8204171,jpmedley,64,
5590046,dan-zheng,64,unisex
1450685,LinuxSuRen,64,
3605364,Rick-Anderson,64,
4663648,aardappel,64,
495647,rvagg,64,
36152617,afterthought2,64,
7845005,qingqing01,64,female
508305,volth,64,
40361897,ahg-g,64,
4194920,tigrannajaryan,63,
680,grantr,63,male
988,Sija,63,female
13203,koic,63,female
15221289,jrhemstad,63,
1071590,artembilan,63,
548488,sipa,63,
32344,locks,63,
7375276,enen92,63,
39462,murrant,63,
583379,adrn,63,
31518063,kurtisvg,63,
31522760,fedekunze,63,
98086,lucab,63,male
1680226,cswatt,63,
108741,robzienert,63,
16890566,ramya-rao-a,63,
14289961,BackEndTea,63,
1713708,azasypkin,63,
1211152,daviddias,63,
1217863,sijie,63,
175841,seh,63,male
1749703,buskamuza,63,
5431237,dmsnell,63,
5449021,dixudx,63,
5468682,morvencao,63,
10732005,cston,63,
1829149,Ark-kun,63,
16520359,zvecr,63,
796298,blowdart,63,
7623090,matbesancon,63,
2415484,jonatack,63,
30208401,KorGgenT,63,male
1377460,HansMuller,63,male
879121,acozine,63,
8758457,slievrly,63,
1429108,nerrad,63,
16653571,DubeySandeep,63,
411965,bader,63,male
23487484,AnotherButler,63,
429763,stbenjam,63,
15669435,kang-hyungu,63,
33497431,irenhh,63,
14157143,yuwata,62,
1063656,jnewbery,62,
548849,mtias,62,male
28673,djmitche,62,
30236,cpennington,62,
5276727,bojidar-bg,62,
1110944,dzearing,62,
3759816,gengjiawen,62,
2189160,yangminzhu,62,
101085,akutz,62,
5367102,efiop,62,
649246,TheBlueMatt,62,
1175054,carlossanlop,62,
1179324,vinothchandar,62,
8007405,mlangsdorf,62,
3298747,danpovey,62,
156964,tboerger,62,
10121823,AndyAyersMS,62,male
1214161,ladyada,62,
177011,bagder,62,
7523624,Fengziyin1234,62,
710255,fchollet,62,
712614,petr-muller,62,
3902676,kesselb,62,
10729597,guozhangwang,62,
244900,ruflin,62,
35926786,m-samiec,62,
18629099,marcoabreu,62,
19700528,zhangjinpeng1987,62,
1365881,sokra,62,male
317464,saghul,62,
328571,stuartwdouglas,62,
856316,snnn,62,
1385596,AlanCoding,62,male
1402241,fregante,62,
1928002,cbodley,62,
4587451,MelSumner,62,male
12985147,estroz,62,
1471612,anuchandy,62,
2023366,snowp,62,female
1538624,TimothyGu,62,male
6277322,sorpaas,62,
524990,edenhill,61,
9973420,mikedn,61,
29597,bvaughn,61,male
557590,RReverser,61,
8436925,tyxla,61,
3198181,restrry,61,
1140553,bajtos,61,
629976,regiskuckaertz,61,
12177696,reneeotten,61,
1179329,tg-msft,61,
4876867,janetkuo,61,
10647082,mroeschke,61,
164197,techknowlogick,61,
12229877,Zac-HD,61,
199592,methane,61,male
4922778,devnexen,61,
1253414,divega,61,
43724913,taiki-e,61,
1782266,NotWoods,61,
11227796,ru-fu,61,
49508232,Juliehzl,61,
227171,Harwayne,61,
13861040,QC-L,61,
239510,JulienPalard,61,male
765740,giordano,61,male
1295100,davidtwco,61,
1315533,benjamingr,61,
1323708,JLLeitschuh,61,
1325867,hardys,61,male
2377013,pdunaj,61,
5001742,humblec,61,
4479947,xiang90,61,male
330436,gharlan,61,male
347149,simahawk,61,
1400401,chancez,61,male
3515485,KirkMunro,61,male
2467194,yoshuawuyts,61,
16624719,sswapnesh,61,
9300575,bddppq,61,
1448859,betatim,61,
8822365,busunkim96,61,
6772826,nasthagiri,61,
3104794,SeppoTakalo,61,male
1024117,amirh,61,male
515774,agocke,61,
4710635,ellatrix,61,
5767891,instagibbs,60,
24359,jywarren,60,
8943572,carl-mastrangelo,60,
38929,desaintmartin,60,
1616846,marco-c,60,
2672098,jwilander,60,
575353,kennknowles,60,
580047,joelanford,60,
57982,morgo,60,
10549495,EugeneHlushko,60,male
71240,squito,60,
8462645,jborean93,60,
3756895,cyanglaz,60,
631860,yzhliu,60,
1165805,sebastienros,60,
142290,holiman,60,
10106536,machi1990,60,female
690238,gaborbernat,60,
15911462,florimondmanca,60,
3854321,carterkozak,60,
10670590,vitek-karas,60,
23258171,asmorodskyi,60,
3369266,Pierstoval,60,
1275900,hughbe,60,
6537861,HaoK,60,male
26470037,markuskowa,60,
4978794,reminisce,60,
6570539,mdhaber,60,
299242,bstansberry,60,
3451634,Simperfit,60,
831867,tridge,60,male
837573,untitaker,60,
8186664,chenshuai2144,60,
849039,Oberon00,60,male
849915,runcom,60,
1908898,dstftw,60,
10828073,paliarush,60,
22890413,sboeuf,60,
347634,jdufresne,60,
16627268,jenweber,60,
7195739,vinx13,60,
10873629,TravisEz13,60,male
921462,hellow554,60,
2029470,jmazzitelli,60,
5177512,rkeithhill,60,
3607926,JLHwung,60,
991759,ayshih,60,
2042465,Miciah,60,female
498917,foolip,60,
499550,yyx990803,60,
4171547,svanharmelen,60,
7846227,winoros,60,
1608770,lukeelmers,59,
1610850,jacobtomlinson,59,
41625,ormsbee,59,
14198070,mebeim,59,
1096340,FredyC,59,male
3718398,galexrt,59,
588407,m-kuhn,59,
2167860,elichai,59,male
83456,fabiand,59,male
90494,brentvatne,59,
19504461,sh7dm,59,
8496897,lannka,59,
116378,ayj,59,female
3275593,pradyunsg,59,
145043,dsplaisted,59,
3309637,claudepache,59,
12237931,phs1116,59,
11729078,jekbradbury,59,
199018,NullVoxPopuli,59,
208217,GaelVaroquaux,59,male
222630,SpaceManiac,59,
239676,necolas,59,
23310655,ariard,59,
8114497,oscargus,59,
281593,bkueng,59,
289757,andrerom,59,
814322,vsoch,59,
903597,coreyfarrell,59,
3531758,paulfantom,59,
386473,devigned,59,male
13500507,hidmic,59,
411447,Ekleog,59,
22437510,TaoLv,59,male
1469421,kinnison,59,
8827840,mark-i-m,59,
6740689,CJ-Wright,59,
490484,snicoll,59,female
40875627,xichengliudui,59,
23809,resmo,58,
564822,mart-e,58,
66486,slavapestov,58,
76576,dbu,58,unisex
5844318,KathleenDollard,58,female
94284,evgeni,58,male
102881,myidpt,58,
2732907,pranavsharma,58,
4833765,xuanyuanking,58,
1692009,simonbyrne,58,
127971,daurnimator,58,
689294,LnL7,58,
20113453,matthewjasper,58,
5974205,aaronmarkham,58,
2311707,rkruppe,58,
30120428,shahzadlone,58,
9677399,ofek,58,male
1821746,keryell,58,
1824502,zeripath,58,
2888411,cyphar,58,
4464295,XAMPPRocky,58,
798838,TingPing,58,female
807447,risicle,58,
1342360,anoadragon453,58,
3439771,karelhala,58,
1342803,tanner0101,58,male
16024985,trivikr,58,
18122812,pshipton,58,
300115,andyross,58,
4503403,sunfishcode,58,
6629765,roycaihw,58,
3503159,daramousk,58,
4615911,mklim,58,male
6191849,Bamieh,58,
6730289,andrewsayre,58,
1497498,SmallJoker,58,
2039870,odony,58,male
26174915,amelchio,58,
3112159,taion,58,male
496895,PsiOmegaDelta,58,
6807113,apeforest,58,
541832,frapposelli,57,
4739316,Jeffwan,57,
26936,beberlei,57,
30435998,Trilbyspaceclone,57,
36186,cuviper,57,
52120,Fryguy,57,male
52799,srittau,57,
594085,spencergibb,57,
71047,KyleAMathews,57,male
19473861,jovany-wang,57,
12664117,dmesser,57,
36257947,danheim,57,
11633780,jeff-phillips-18,57,
115237,silverwind,57,
7462525,bradzacher,57,
2745300,tpepper,57,female
3797675,stefanprodan,57,
156685,MarkEWaite,57,male
696638,aaltay,57,male
10136526,conniey,57,female
2275667,yanfali,57,
189750,waynew,57,male
192614,jasongrout,57,
25901518,jihan805,57,male
10702007,scottaddie,57,
216296,IgorMinar,57,male
223853,batmat,57,
7047859,mxinden,57,
12301622,ras0219-msft,57,
1828519,djhoese,57,
2887858,deivid-rodriguez,57,
43799105,c24t,57,
287816,Araq,57,female
6059170,trotyl,57,
857609,adamchainz,57,
1382986,arnetheduck,57,
12938082,joshwooding,57,
1937871,mysticatea,57,
17705613,LudwigVonChesterfield,57,male
14576445,robrap,57,
6193298,xiaoxq,57,
43425586,dgerd,57,male
8300383,diyessi,57,
436777,benoitf,57,male
441240,kenfinnigan,57,
5170590,robbieaverill,57,
4655593,mykaul,57,
18818196,TisonKun,57,
6243776,noahfalk,57,
487050,shlevy,57,
501740,hepin1989,57,
2078045,rawagner,57,
4175662,sloretz,57,
25150124,yeya24,57,
8739,koke,56,male
8924140,shakuzen,56,
4209208,SchSeba,56,
19763,fbstj,56,
22706,ashcrow,56,
4744941,jasontedor,56,
2653109,glinton,56,male
7373356,Johnnynator,56,
3709137,liyinan926,56,
77272,charris,56,female
5845814,weltkante,56,
31018228,Itay4,56,male
2183757,eigenbrot,56,
624238,weissi,56,
101424,tstromberg,56,
627123,kobelb,56,
49917914,AlexandreYang,56,male
3782274,achow101,56,
129910,benjie,56,male
675118,cvium,56,
29514833,Vitalius1,56,male
12213581,wborn,56,male
5399861,wangyum,56,
10655063,aaron-lane,56,
172800,nornagon,56,
3321888,therealprof,56,
49464465,vanvtt-0952,56,
192942,Jaykul,56,
2815944,andreeaflorescu,56,
4398246,pentschev,56,
209726,silentdai,56,
734411,tylerbenson,56,
16999635,mrshenli,56,
224224,anguslees,56,
7041728,kaicataldo,56,
5481178,awgreene,56,
260065,carlosalberto,56,
299848,jpountz,56,
824194,pipermerriam,56,
3974844,smithfarm,56,
2403023,chriskrycho,56,
8171642,Cyberboss,56,
16563603,stacey-gammon,56,
22861411,corneliusweig,56,
877229,timroes,56,
11890223,Qrox,56,
4551878,wvu-r7,56,
370202,zdevito,56,
36547707,valkyrie69,56,
5618806,bmorelli25,56,
904474,mswiderski,56,
5106647,oscerd,56,
8268873,RainbowMango,56,
16143594,LekoArts,56,male
8814734,Rail-Runner,56,
12488783,kmova,56,
16716992,fmdl,56,
8867023,gspencergoog,56,
4209744,zoq,55,
1067203,coolo,55,
32006118,BunnyPi04,55,female
27350,kou,55,male
11562540,zikalino,55,
11048203,Pac23,55,
44136,mfojtik,55,
1622880,guardrex,55,
68491,gpshead,55,
73973,mariusvniekerk,55,
5334567,siying,55,
9533181,deleugpn,55,
42041276,Rohesie,55,
99080,rhuss,55,
104558,Ralith,55,
15841449,ngimel,55,
127635,exoego,55,
14284361,bakejeyner,55,
2755720,aszx87410,55,
3830050,matks,55,
1223550,bluetech,55,
1234462,jarrpa,55,
35318437,Joehuu,55,
718813,pilor,55,
720328,mnapoli,55,
739053,ehsteve,55,
30120115,staebler,55,
7601090,sle-odoo,55,
263695,tweise,55,
8676141,wtbarnes,55,
3440437,core23,55,
14975046,skjnldsv,55,
323199,mihaimaruseac,55,
20252212,ssosso,55,
1904430,TysonAndre,55,male
4529381,richardliaw,55,
11380896,kow3ns,55,
375856,s-urbaniak,55,
1969829,HBelusca,55,
1467188,odinuge,55,
4620298,hayesla,55,
31899326,jbogarthyde,55,
7259036,matthew-carroll,55,
2017933,attilapiros,55,
1494193,jackfrancis,55,
19339970,tanjunchen,55,
8859277,max-rocket-internet,55,
483853,freekmurze,55,
17266942,bszwarc,55,
19397744,schmidt-sebastian,55,
2300,webmat,54,
6528,xuanxu,54,
9845,pietern,54,male
13387,jpkrohling,54,
8931994,namurphy,54,
1085697,AndreMouche,54,male
38109,shemnon,54,
565207,clamoriniere,54,
44085,chinmaygarde,54,
47366,ewencp,54,
1631477,glaucia86,54,female
59683,morozov,54,
87432,berlin-ab,54,
1163042,VitalyFedyunin,54,male
2736528,joni-jones,54,
8503711,DanHeidinga,54,male
10078956,lukecwik,54,
2743004,kelunik,54,
125001,khughitt,54,
126329,rlenglet,54,
10107633,HeahDude,54,
1231441,phansys,54,
191602,hlinnaka,54,
17510957,fuweid,54,
18561820,gaborgsomogyi,54,
737664,joshcooper,54,
43215253,Aurorum,54,
229240,foursixnine,54,
6521018,kiendang,54,
233676,tijmenb,54,male
11771245,jeking3,54,
3384157,risdenk,54,
1321971,soyuka,54,
2913679,stevengj,54,
1873745,ihor-sviziev,54,
304786,kinow,54,male
855223,joshcanhelp,54,
11869554,tnozicka,54,
47002677,bobfuru,54,
1914702,SolarDrew,54,
2445413,nickcolley,54,
4565752,andrewkroh,54,
7189418,ollie27,54,unisex
4060187,jaredpalmer,54,
1467123,imphil,54,
451477,marun,54,male
48690212,DemiMarie-parity,54,female
6755125,tbaden,54,male
989428,DougGregor,54,male
486017,robertwb,54,
6270048,Haroenv,54,male
5758256,kevinlee12,54,
3507,manveru,53,
16259104,fjeremic,53,
1586475,vanwinkeljan,53,
15288,markmc,53,
8407317,hicqu,53,
20167,ohadlevy,53,
23066,richm,53,male
29282,tkf,53,
13662379,jeff-matthews,53,
561060,davetcoleman,53,
39884432,nenonix,53,
38737,matrixise,53,
25732808,ali-farooq0,53,
4242506,zimulala,53,
573017,michael-o,53,
50456,mogren,53,
53164,avsm,53,
6352350,Yenthe666,53,unisex
93594,jakearchibald,53,
627891,riking,53,
104798,sbrannen,53,
109690,davidben,53,
122189,stuartmorgan,53,
128854,auscompgeek,53,
135246,ErikSchierboom,53,male
145258,vchuravy,53,
10121380,rphmeier,53,
7504421,bangerth,53,
169601,dmcgowan,53,
209242,abadger,53,
1785925,vcunat,53,
2836374,timhoffm,53,
239754,benmoss,53,
786187,yoavweiss,53,
12851112,agrare,53,
1845039,rcurtin,53,
20732208,shahabhijeet,53,
826052,BhaaLseN,53,
1878195,danehans,53,
16035442,prateekiiest,53,
1907648,frankyn,53,male
335567,Carreau,53,
859964,SenseException,53,
1915951,wjk,53,
17125876,JoviDeCroock,53,male
367554,livarcocc,53,
1944093,caseydavenport,53,
26070760,JasonGore,53,male
11406616,qiluo-msft,53,
12466233,jcouv,53,
410816,Patater,53,
443137,dmage,53,female
3065230,ronag,53,female
3602792,hectorj2f,53,
983575,wafels,53,
476186,lurch,53,
4166642,sohkai,53,
502396,bnb,53,
6804901,mvdbeek,53,
15763,jsoriano,52,
4211399,ordian,52,female
545280,sbose78,52,
21005930,vermashresth,52,
8431057,mbobra,52,
5287287,hkaj,52,male
1101362,SteveSandersonMS,52,male
577277,martinwicke,52,
60622,timj,52,male
6353048,taragu,52,
12646029,mkumatag,52,
7403219,dvrogozh,52,
2171903,johnugeorge,52,
605483,localheinz,52,
2702699,stcheng,52,
3757616,Dr15Jones,52,
93434,zmanian,52,
1668778,marefr,52,
104888,ondrejmirtes,52,
107253,bulislaw,52,
113514,asiekierka,52,
10608509,aramase,52,
1174042,bb7133,52,
12710147,jeromecoutant,52,
21114044,gillkyle,52,
26886304,4dplanner,52,
4343468,Jordie0608,52,male
35285934,camh-anz,52,
2259282,Kubuxu,52,
4925068,jgfidelis,52,
209371,asterite,52,
23282078,feluelle,52,
737941,loic-sharma,52,
20667023,jevansaks,52,
7570458,kingthorin,52,
242750,tseaver,52,
1816500,windelbouwman,52,
1299064,alculquicondor,52,
5497326,MSKirk,52,
1829294,steve-chavez,52,
1313584,cocreature,52,
2894642,gvanrossum,52,
278509,Amanieu,52,female
4998130,rianfowler,52,
283332,iravid,52,male
12377767,KasparoVy,52,
321201,jsumners,52,
5589029,macjohnny,52,
32855694,quanjielin,52,
1401333,hoegaarden,52,
8218165,VSadov,52,
355822,cjerdonek,52,
6655749,michmike,52,
13497871,Connor1996,52,male
391807,willthames,52,
5119235,sjanota,52,
4080826,justinormont,52,
936315,marianunez,52,
13009432,devimc,52,
1477450,ericavonb,52,
432502,bobcatfish,52,
7253840,LukeTowers,52,male
5162312,gmcgibbon,52,
4639210,thc202,52,
24570854,samaloney,52,
458616,lizrice,52,
465125,yesmeck,52,
1000778,zsxwing,52,
1011526,JustAMan,52,male
6255238,michaelgugino,52,
1014003,tiagopereira,52,
2065803,Chocimier,52,
1547348,hakonfam,52,
29861975,Akram9,52,male
1034429,lkysow,52,
3416,thoughtpolice,51,
3693702,bmampaey,51,
36227,tsloughter,51,
45650838,pobiconan,51,
26255461,FinMacDov,51,male
24179111,yashkgp,51,
35192450,klaudiagrz,51,
68551,aljoscha,51,male
20525523,choumx,51,
3226626,ksooo,51,
4282465,patrickdillon,51,
2190658,hameerabbasi,51,
22115561,cmolinaord,51,
97088,mrdoob,51,
106511,andrewrk,51,
1155941,ndchorley,51,
8498608,Liujingfang1,51,
6929119,jksuom,51,
14283640,wtgodbe,51,
49943038,Baddyo,51,
2234614,MikeInnes,51,male
142658,ADmad,51,
33187268,Cubostar,51,
164491,zjffdu,51,
11704612,SallyDa,51,female
4365778,transientlunatic,51,
1757836,aringlis,51,
3871688,kara,51,female
5456384,Lokathor,51,
28534390,gulshan-mittal,51,
8093535,eparis,51,unisex
1296369,brianteeman,51,
249164,TheSavior,51,
7077857,peterbarker,51,
6035284,Borda,51,
1847232,jairideout,51,
6572596,varyvol,51,
5524384,joeldenning,51,
40655785,kazydek,51,
291301,ChALkeR,51,
11318551,kaustubhhiware,51,
10273533,johnSchnake,51,male
313125,chandlerprall,51,
18664614,markdroth,51,
25484702,philbucher,51,
1374172,ChristophWurst,51,male
6093192,shlomitc,51,female
7669898,spacekookie,51,
332812,julienrf,51,
1382556,Lukasa,51,male
2977353,connorshea,51,
1930631,cricket007,51,
1412833,PritishC,51,
365293,ccordoba12,51,
367169,ausi,51,
2995874,freekv,51,male
1425623,klion26,51,
9818798,Punyaslok,51,
8778308,drsophiemurray,51,
5635476,TrySound,51,male
397223,olebole,51,
408385,idealhack,51,
2511957,rohankapoorcom,51,
8805240,martiansideofthemoon,51,
4617443,abigailStev,51,female
947614,jmason86,51,
8292651,LucianoPAlmeida,51,male
2001446,entrepreneurj,51,
7246818,prestonvanloon,51,
444071,tiran,51,male
4140247,luzpaz,51,
24592274,talsperre,51,
16208882,nitinkgp23,51,
2066351,Hypnus1803,51,
494726,jtnord,51,
496145,asgrim,51,
6795213,rthallisey,51,
6290692,licanhua,51,
11539188,XD-DENG,50,
8398980,ptrendx,50,
13647208,Miouge1,50,
31478878,silvin-lubecki,50,
7366491,awarecan,50,
28627,jefferai,50,
5278621,kevinrizza,50,
42201,prusnak,50,
7389110,mdtauk,50,
15253456,tvolkert,50,male
49752,lzap,50,
26796393,ivanpauno,50,
7947461,CookiePLMonster,50,
3237651,esnible,50,
2192913,highker,50,
3244965,kaikreuzer,50,
20558591,nichlas0010,50,
24760279,cwgoes,50,
123550,andresilva,50,
10092143,chcosta,50,
3804346,gafter,50,
6428910,nolouch,50,
138296,gavofyork,50,
1187639,garydgregory,50,
9592162,alexanderwachter,50,
1204802,jasmussen,50,
1211949,codemzs,50,
13802545,Hoshpak,50,
46308585,woowahanCU,50,
2271511,stianst,50,
176295,jonhoo,50,
1231500,j-griffith,50,
1764610,diesalbla,50,
722550,peterhoeg,50,
725613,listx,50,
1270189,gwwar,50,
1278991,tesseralis,50,
244663,jmikola,50,male
264608,alenkacz,50,
289412,rjernst,50,
33343952,mvladev,50,
17615805,jichenjc,50,
38065883,volodymyrkryvytskyy,50,
850797,jerryshao,50,
1907413,pmetzger,50,
13968565,pavel-shirshov,50,
26553114,rsimha,50,female
339286,jquense,50,
6634592,MarshallOfSound,50,
9782036,Kurfursten,50,
3506071,Splaktar,50,
1938382,amaliujia,50,
5609886,beorn7,50,
12949971,nimish-gupta,50,
913445,jsquire,50,
1439341,martincostello,50,
7735048,mheon,50,unisex
3016806,lizozom,50,
1448289,torch2424,50,
925412,unguiculus,50,
28196316,mnkp,50,
40268737,jrodewig,50,
10920253,alanpoulain,50,
960133,ahmadawais,50,
4116963,kapunahelewong,50,
32963518,hebasto,50,
4658208,matchai,50,
482364,justincormack,50,
31417754,ShiftyRail,50,
487433,mistercrunch,50,
493891,sjenning,50,
22515877,junrushao1994,50,
4694585,hbagdi,50,
8376983,MaryamZi,50,female
1562854,jklymak,50,
527069,javian,49,
5246059,gocanto,49,
5777308,ajacquemot,49,
2644648,TylerLeonhardt,49,male
8941884,nmuesch,49,
5807053,mjingle,49,
41567,kazuho,49,female
567540,jkrems,49,
568298,WalterBright,49,male
23639302,vishwakftw,49,
16300038,anupama-pathirage,49,
10537847,ericvn,49,
54133,gastaldi,49,
591127,ccojocar,49,
611219,JoeRobich,49,male
87493,mfn,49,
3237782,mgrinko,49,
7452680,jackzampolin,49,
6932348,yongtang,49,
6417047,AlexeySachkov,49,male
5897654,maryamariyan,49,
156838,RonnyPfannschmidt,49,male
157609,lidel,49,female
3307514,zhreshold,49,
6978003,rpottsoh,49,
29008542,MrDoomBringer,49,
6995051,javiercn,49,
34807532,thecodingaviator,49,
211513,yjbanov,49,
737750,samuelkarp,49,
13322696,Wraith2,49,
1264099,claudiosanches,49,
4936589,jackwish,49,
225674,vietj,49,male
34331259,mrgreyves,49,
22274335,ilyam8,49,
1303842,ilayn,49,male
6551038,bdeining,49,
19153694,rkimballn1,49,
1340565,honeybadgerdontcare,49,
19169361,rfranzke,49,
300688,rsandell,49,
2397974,SylvainCorlay,49,male
301292,cfieber,49,
306980,jacob-carlborg,49,
316371,lirantal,49,
7657635,astirpe,49,
4521223,amarzavery,49,
1389934,MrPerson,49,
16594509,jtguggedal,49,
1923437,mschauer,49,
358882,nuclearsandwich,49,
1408859,Aaron1011,49,male
368545,mbabker,49,
368848,crawford,49,male
1958953,bitwiseman,49,
46524234,hadoop-yetus,49,
36567889,czgdp1807,49,
4064061,volas,49,female
401294,joshdholtz,49,
6187689,dpgeorge,49,
12479464,ashmaroli,49,
13528674,kunicmarko20,49,
1478487,marten-seemann,49,
26658441,dkarrasch,49,
5172118,gegy1000,49,
979079,skottmckay,49,
11467854,mspncp,49,
1507086,chicoxyzzy,49,
13042488,calebcartwright,49,
461970,etu,49,unisex
2042399,phansch,49,
2573602,kevinch,49,
1544861,prydonius,49,
2072976,Half-Shot,49,
3123977,bridadan,49,
3648838,suomiy,49,
1032411,apfelbox,49,
1043139,duderino,49,
522948,justinfagnani,49,
13639618,stanislavkozlovski,48,
9447312,dzedro,48,
14350,blowery,48,
7356997,aknysh,48,
17011,jskeet,48,
547158,jonathandturner,48,
3705853,rytilahti,48,
41152,pyrmont,48,
10530980,gpotter2,48,
569754,djzager,48,
49379,goneri,48,
6343103,zanderso,48,
5819622,glennsarti,48,
53091,mhrivnak,48,
13160581,anzdaddy,48,
62500,merlimat,48,
63286,adisbladis,48,
1112263,facaiy,48,
71468,arikfr,48,
5839577,jeromelaban,48,
612155,noisysocks,48,
9528307,nuclearpinguin,48,
618519,momack2,48,
1144736,tautschnig,48,
1149035,plbossart,48,
100574,thomas-moulard,48,
1152361,tyrannosaurus-becks,48,
18459142,Citinited,48,
110792,Katharine,48,female
635436,niboshi,48,
638836,andir,48,male
667809,karmel,48,female
4865608,delvedor,48,
147281,jckarter,48,
4870173,uilianries,48,
47866232,chunhtai,48,
19036496,terryjreedy,48,
696509,jroesch,48,
173127,pnkfelix,48,
24299864,marbar3778,48,
7528864,danielqsj,48,
10677481,zsd4yr,48,
1249749,hexfusion,48,
15936279,maggieneterval,48,
